"Template_ID","Run_ID","Run_Ordinal","Start_u","End_u","Source_Type","Primary_Descriptor","State_Label","Event_Label","Pause_Subtype","Contextual_Separator_Label","Borderline_Gap_Label","Secondary_Event_Label","Secondary_Event_Subtype","Secondary_Scoring_Role","Product_Level_Mapping","Renewal_Family","Regularity_Regime","Tonic_Subtype","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Burst_Strength_Stratum","Burst_Quota_ID","Burst_Contrast_Target","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","N_ISIs","Duration_u","Observed_Mean_ISI_u","CV","CV2","LV","Generation_Attempts"
"TPL_004","TPL_004_RUN_002",2,7.12657689368673,13.3575816384346,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_012",4.97276946471538,"burst","BQ_012",1106771126,"hfs=1514593536;nested_burst=1316150824;point_process=1106771126","5fb0802da0ba769a203986623d36832b65eec8502b6cb6596a2a01f6f86c1ca4",0.75954153072089,4.28955212309957,0.02,10,6.23100474474788,0.623100474474788,0.722967163460837,0.730150351384779,0.463831086352092,3
"TPL_004","TPL_004_RUN_003",3,13.3575816384346,21.7122370693582,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","weak","BQ_068",2.31544879171997,"hfs_with_nested_burst","BQ_068",329311119,"hfs=1002435935;nested_burst=256563395;hfs_total=254766606;point_process=329311119","7276ae4f4bd9fb330918cee698a275d309189e17b1c970c774384809fbf0661e",0.360047486769035,1.66165095618926,0.02,30,8.35465543092362,0.278488514364121,0.765790806631016,0.713890937888224,0.57733140170135,622
"TPL_004","TPL_004_RUN_004",4,21.7122370693582,22.6448389862181,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",1167717122,"point_process=1167717122","eb37c6bf347b9e7ff1c0b5d09ae6a305a899046fe32f255f5bde1ad10e52d6c8",0.932601916859858,,,1,0.932601916859858,0.932601916859858,0,0,0,1
"TPL_004","TPL_004_RUN_005",5,22.6448389862181,23.9546660520074,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_borderline_gap_only",184753078,"point_process=184753078","ba7833c799fab62de824c6729a4c7f5c4bd5ce44a248b30fde54244e581e36f1",0.646693937492091,2.33379844052251,0.02,2,1.30982706578932,0.654913532894661,0.0760039469093546,0.107485812513094,0.00866489991869998,1
"TPL_004","TPL_004_RUN_006",6,23.9546660520074,30.2366679777953,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_067",3.03451021015644,"hfs_with_nested_burst","BQ_067",34862677,"hfs=997547101;nested_burst=1812350939;hfs_total=1963919536;point_process=34862677","37f540a67a7fda887923fe7bf3ab6e9c3f332369438ad27cecde3d9d6d82e5fc",0.231151546351612,11.2591788684949,0.02,33,6.28200192578792,0.190363694720846,0.471062075613828,0.285154802491687,0.0935909867993448,3
"TPL_004","TPL_004_RUN_007",7,30.2366679777953,34.1567887628129,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_010",2.66218503937125,"burst","BQ_010",1995563359,"hfs=985706797;nested_burst=2034739474;point_process=1995563359","6e1605bcfd2155f0a8dfcada331ba4ff47e23f6ad08276c15e6b73c4712a1b75",0.524076214595698,2.63114549741149,0.02,11,3.92012078501754,0.356374616819777,0.961345666397778,0.628056318512572,0.482000407498158,36
"TPL_004","TPL_004_RUN_008",8,34.1567887628129,34.6843432653093,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",817033182,"point_process=817033182","34cfcb0f8e39cb83dca1095da56150c5a5e7f0d18ed4542babce8e97f353c500",0.527554502496441,,,1,0.527554502496441,0.527554502496441,0,0,0,1
"TPL_004","TPL_004_RUN_009",9,34.6843432653093,38.1739523445741,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_011",3.92454853467643,"burst","BQ_011",766913624,"hfs=539612748;nested_burst=174483597;point_process=766913624","afdf6d1b9f92c62eb6d4d5b376c60b01fb84955ffa7d4d1f13996beca301ed66",0.507404612703249,2.20902304798365,0.02,15,3.48960907926475,0.232640605284316,0.833124177108098,0.592347425701279,0.411689283425758,157
"TPL_004","TPL_004_RUN_010",10,38.1739523445741,40.7204859619876,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_contextual_macro",1406665160,"point_process=1406665160","5f93c51c5a9324c914ea42072762d38d3721bd480baad337b11c67b693d21204",0.691180568723939,3.94415685208514,0.02,3,2.54653361741356,0.848844539137855,0.504647066689863,0.948782806274196,0.682679162892963,1
"TPL_004","TPL_004_RUN_011",11,40.7204859619876,46.6489883476452,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","boundary","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",1440968285,"point_process=1440968285","6446127f7a2311ced328f64f1003e1bf8d90a7c3fb1a6d723ae620dd05273e5a",0.462566818422638,20.0553582934663,0.02,12,5.92850238565754,0.494041865471461,0.21454201549924,0.227666119241962,0.063037207472283,1
"TPL_004","TPL_004_RUN_012",12,46.6489883476452,50.7408192590859,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1911388359,"point_process=1911388359","b6c963b63afe0a6a1dc14057573220e4856290a3ad07b78aa7178edccc905e40",4.09183091144078,,,1,4.09183091144078,4.09183091144078,0,0,0,1
"TPL_004","TPL_004_RUN_013",13,50.7408192590859,60.534236553152,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","core","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1569215103,"point_process=1569215103","68d8372edc30af9a3d2065f67abb86c835a20708fb816151a22cdcfa03b55b28",0.942873912975192,23.2528727757744,0.02,11,9.793417294066,0.89031066309691,0.195238098913508,0.206233673070524,0.0368118360080713,1
"TPL_004","TPL_004_RUN_014",14,60.534236553152,62.0180498014404,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_only",1290139383,"point_process=1290139383","b6a9f22b925e6a9f882eb8cb70db5b5bc8331cfda549f795d8c382555d341909",0.585753916483372,2.1648031178629,0.02,2,1.48381324828849,0.741906624144243,0.0629058265696908,0.0889622730871465,0.00593571452462402,1
"TPL_004","TPL_004_RUN_015",15,62.0180498014404,66.0965873439531,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_standalone",1250732982,"point_process=1250732982","e548efc73d58f5f4b6b952b30e47966724b77d381daa16488b7bfb08f7ebfc6d",4.07853754251264,,,1,4.07853754251264,4.07853754251264,0,0,0,1
"TPL_005","TPL_005_RUN_001",1,0,0.969133212284651,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",1032402321,"point_process=1032402321","c4508037e0bc81a97a8c968867d6eb60976242d10a7db5ff16658b66de8c362b",0.969133212284651,,,1,0.969133212284651,0.969133212284651,0,0,0,1
"TPL_005","TPL_005_RUN_002",2,0.969133212284651,11.826606018276,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_070",3.94662274373695,"hfs_with_nested_burst","BQ_070",1913523802,"hfs=1148150554;nested_burst=1636980439;hfs_total=1870656564;point_process=1913523802","8d01161e3bec7e37e4dd4f4f8ea2f2525309e8484cc90dda61eaf3e87c1b8a8f",0.378279985943809,8.75723863486201,0.02,31,10.8574728059913,0.350241058257785,0.442660597274426,0.401815111693808,0.203882261855588,6
"TPL_005","TPL_005_RUN_003",3,11.826606018276,12.7846630904686,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_hfs_overlay_hfs_2",1812643845,"point_process=1812643845","b1a4ac04b8e9d4749b9d5f01f5601d4bc56baa785e7791f29fdeebfc37992abf",0.777119328512345,2.30956589232665,0.02,2,0.958057072192665,0.479028536096332,0.156157607384962,0.220840206231546,0.0365777975162938,1
"TPL_005","TPL_005_RUN_004",4,12.7846630904686,16.5909856902764,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_standalone",1601199254,"point_process=1601199254","f2d604dd426fc6ab067d2823abb0a88a9178fc08dfff4f1fcd75fdda00316bb8",3.80632259980775,,,1,3.80632259980775,3.80632259980775,0,0,0,1
"TPL_005","TPL_005_RUN_005",5,16.5909856902764,17.8888622958664,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_canonical_pause_only",1717981675,"point_process=1717981675","3c605faee427382d83db66a71b09e3cfcaed13c9b00dbfbab191b143472ba133",0.551114689745009,4.49000509257894,0.02,3,1.29787660559003,0.432625535196676,0.230624329242811,0.370053222961566,0.10418017530236,1
"TPL_005","TPL_005_RUN_006",6,17.8888622958664,25.2973659313743,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","deep","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",451638323,"point_process=451638323","6b2fa0688df65dc9edb958149d7294f287303db80c8880265647b89b86b7c2bc",0.460162132456899,62.556302160956,0.02,16,7.40850363550786,0.463031477219241,0.124725038375592,0.108975260435465,0.0156663340575923,1
"TPL_005","TPL_005_RUN_007",7,25.2973659313743,25.8669115371878,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_only",916041946,"point_process=916041946","cac08fddeff1c996803fe81467e287c3e364f1a7129aff646d4f6d5d06afeab2",0.55855418026913,4.26802846649662,0.02,1,0.569545605813564,0.569545605813564,0,0,0,1
"TPL_005","TPL_005_RUN_008",8,25.8669115371878,36.3113496608783,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_069",4.86865448602475,"hfs_with_nested_burst","BQ_069",519690389,"hfs=284551090;nested_burst=1724233641;hfs_total=1110017018;point_process=519690389","1aa9231dc34afcd20bc04871605d6cb5867161470142bf47b8091107437533c7",0.410518903145567,4.91759365950711,0.02,29,10.4444381236905,0.360153038747948,0.528823457168006,0.435056463676676,0.283615098883837,6
"TPL_005","TPL_005_RUN_009",9,36.3113496608783,37.6757028514729,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_hfs_overlay_hfs_1",1452055705,"point_process=1452055705","21ff124dab05e9086178508f86615d584438b47262b90cc721feca95a0359ab8",0.651981230836827,4.54874771041796,0.02,3,1.36435319059453,0.454784396864845,0.129498867803527,0.184243962775914,0.0292735117830779,1
"TPL_005","TPL_005_RUN_010",10,37.6757028514729,45.975114445808,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","boundary","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1115376267,"point_process=1115376267","d191e85c967702878aa5e633e92cf9fa9f5f3aa996100ce766fe19c4b89bf421",0.601819782168604,16.243082057219,0.02,15,8.29941159433513,0.553294106289009,0.245661257847103,0.298330432906327,0.105079446691917,1
"TPL_005","TPL_005_RUN_011",11,45.975114445808,48.8278969198937,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",819682713,"point_process=819682713","8296eac575ebfa51a6902bd8924da3094727c656f04167d92fa53cb7cc004cd6",2.85278247408569,,,1,2.85278247408569,2.85278247408569,0,0,0,1
"TPL_005","TPL_005_RUN_012",12,48.8278969198937,53.7825062070877,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_013",2.83811633959413,"burst","BQ_013",478897772,"hfs=1340189994;nested_burst=770167114;point_process=478897772","17cc771c3f14da78f923b33e28f206c49f07eeb14c8b98075da5fe778f9b84ef",0.625215321930591,2.25811437293887,0.02,17,4.95460928719402,0.29144760512906,0.860842164870046,0.437205981491842,0.241880321567101,700
"TPL_005","TPL_005_RUN_013",13,53.7825062070877,57.5162362902023,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_irregular",701943270,"point_process=701943270","854f03404db0431939b329d660224077d0b24ef229767b4df74650dd237ec588",0.183144297106192,1.14032488439698,0.02,19,3.73373008311457,0.196512109637609,0.671152660537487,0.828464546482495,0.673593669375427,1
"TPL_005","TPL_005_RUN_014",14,57.5162362902023,61.483233324128,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_014",3.80455390829593,"burst","BQ_014",542993143,"hfs=2131549373;nested_burst=744639028;point_process=542993143","96ade8badf40b7c73b88438844a44a5bc5863ddca7b3d5976f282a2717424087",0.637417367298622,4.72383501976728,0.02,11,3.96699703392569,0.360636093993245,0.891510210042393,0.476118095765865,0.274221608193791,5
"TPL_005","TPL_005_RUN_015",15,61.483233324128,62.0178884262343,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",402403232,"point_process=402403232","e1b742b992208c54d170cafb434d8a3463784ca0d0c11936ced98e2dc98dba32",0.53465510210634,,,1,0.53465510210634,0.53465510210634,0,0,0,1
