"Phenotype_Evidence_ID","Template_ID","Candidate_Origin","Mechanism_Event_ID","State_Envelope_ID","Start_Interval_Index","End_Interval_Index","Start_u","End_u","N_ISIs","N_Spikes","Duration_u","Internal_Median_ISI_u","Flank_Median_ISI_u","Median_Contrast","Mean_Rate_Ratio","Internal_CV","Compactness","Evidence_Score","Left_Flank_N_Used","Right_Flank_N_Used","Flank_Pattern","Flank_Source_Contract","Phenotype_Label","Phenotype_Threshold_Set_ID","Phenotype_Threshold_Purpose","Phenotype_Null_Context","Phenotype_Null_Flank_Pattern","Phenotype_Null_Window_N_ISIs","Ambiguity_Reason","Mechanism_Estimand_Role","Phenotype_Estimand_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Internal_Median_ISI_s","Flank_Median_ISI_s","Scoring_Role","Primary_Observable_Burst_Positive"
"PHENO_0013","TPL_003","injected_rate_pulse","TPL_003_EVENT_004","none",67,74,25.8891126778028,26.740273832582,8,9,0.851161154779238,0.107311928700897,0.355750838948493,3.31510991606585,3.22537696408497,0.156327534383927,0.329691417507909,3.66697353611861,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N08","injected_support","standalone_burst","left_only",8,"none","injected_burst","eligible","S0049",4,0.4,"development",10.3556450711211,10.6961095330328,0.340464461911695,0.0429247714803586,0.142300335579397,"observable_primary_positive",TRUE
"PHENO_0014","TPL_003","injected_rate_pulse","TPL_003_EVENT_005","none",76,80,27.3552488342377,28.1481677894287,5,6,0.792918955190996,0.151019729134883,0.553598192361801,3.66573424236085,3.79783622834164,0.615450137169151,0.399041450972694,3.17677923465347,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"none","injected_burst","eligible","S0049",4,0.4,"development",10.9420995336951,11.2592671157715,0.317167582076398,0.0604078916539532,0.22143927694472,"observable_primary_positive",TRUE
"PHENO_0015","TPL_003","injected_rate_pulse","TPL_003_EVENT_007","none",107,113,42.8293436692223,43.6097409219434,7,8,0.780397252721046,0.0921967113096516,0.65694960016827,7.12552097397315,5.34683663336839,0.418680682673168,0.221327934487584,5.57267466278839,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N07","injected_support","standalone_burst","both_sides",7,"none","injected_burst","eligible","S0049",4,0.4,"development",17.1317374676889,17.4438963687773,0.312158901088418,0.0368786845238606,0.262779840067308,"observable_primary_positive",TRUE
"PHENO_0103","TPL_003","null_model_burst_like_excursion","none","TPL_003_STATE_004",129,136,48.7488920412386,49.9283235716675,8,9,1.17943153042882,0.163331714564406,0.269890732139481,1.6524086143298,1.76546437147953,0.399843808318728,0.70529847289862,1.52265129768863,4,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0049",4,0.4,"development",19.4995568164955,19.971329428667,0.471772612171528,0.0653326858257625,0.107956292855793,"null_model_no_excursion",FALSE
"PHENO_0011","TPL_003","injected_rate_pulse","TPL_003_EVENT_001","TPL_003_STATE_001",16,18,3.32782595521548,3.48641015853187,3,4,0.158584203316394,0.0634148209948537,0.202229587137118,3.18899563169199,4.2227768668059,0.431216892700061,0.326069422838393,2.32567129037235,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N03","injected_support","burst_in_hfs","both_sides",3,"none","injected_burst","eligible","S0040",10,1,"development",3.32782595521548,3.48641015853187,0.158584203316394,0.0634148209948537,0.202229587137118,"observable_primary_positive",TRUE
"PHENO_0012","TPL_003","injected_rate_pulse","TPL_003_EVENT_003","TPL_003_STATE_002",40,43,14.8469659551213,15.2199422399339,4,5,0.372976284812512,0.089341800158989,0.402931982811682,4.51000519459694,4.27304488310463,0.338605802057388,0.266327740413621,3.34181769553594,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N04","injected_support","burst_in_hfs","both_sides",4,"none","injected_burst","eligible","S0040",10,1,"development",14.8469659551213,15.2199422399339,0.372976284812512,0.089341800158989,0.402931982811682,"observable_primary_positive",TRUE
"PHENO_0013","TPL_003","injected_rate_pulse","TPL_003_EVENT_004","none",67,74,25.8891126778028,26.740273832582,8,9,0.851161154779238,0.107311928700897,0.355750838948493,3.31510991606585,3.22537696408497,0.156327534383927,0.329691417507909,3.66697353611861,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N08","injected_support","standalone_burst","left_only",8,"none","injected_burst","eligible","S0040",10,1,"development",25.8891126778028,26.740273832582,0.851161154779238,0.107311928700897,0.355750838948493,"observable_primary_positive",TRUE
"PHENO_0014","TPL_003","injected_rate_pulse","TPL_003_EVENT_005","none",76,80,27.3552488342377,28.1481677894287,5,6,0.792918955190996,0.151019729134883,0.553598192361801,3.66573424236085,3.79783622834164,0.615450137169151,0.399041450972694,3.17677923465347,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"none","injected_burst","eligible","S0040",10,1,"development",27.3552488342377,28.1481677894287,0.792918955190996,0.151019729134883,0.553598192361801,"observable_primary_positive",TRUE
"PHENO_0015","TPL_003","injected_rate_pulse","TPL_003_EVENT_007","none",107,113,42.8293436692223,43.6097409219434,7,8,0.780397252721046,0.0921967113096516,0.65694960016827,7.12552097397315,5.34683663336839,0.418680682673168,0.221327934487584,5.57267466278839,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N07","injected_support","standalone_burst","both_sides",7,"none","injected_burst","eligible","S0040",10,1,"development",42.8293436692223,43.6097409219434,0.780397252721046,0.0921967113096516,0.65694960016827,"observable_primary_positive",TRUE
"PHENO_0103","TPL_003","null_model_burst_like_excursion","none","TPL_003_STATE_004",129,136,48.7488920412386,49.9283235716675,8,9,1.17943153042882,0.163331714564406,0.269890732139481,1.6524086143298,1.76546437147953,0.399843808318728,0.70529847289862,1.52265129768863,4,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0040",10,1,"development",48.7488920412386,49.9283235716675,1.17943153042882,0.163331714564406,0.269890732139481,"null_model_no_excursion",FALSE
"PHENO_0016","TPL_004","injected_rate_pulse","TPL_004_EVENT_001","none",26,28,10.3329083234382,10.8175352791057,3,4,0.484626955667505,0.149355037874042,0.796281111432662,5.33146469491176,5.08170936299909,0.446195748756544,0.243816888443327,3.26059761771992,4,3,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N03","injected_support","standalone_burst","both_sides",3,"none","injected_burst","eligible","S0011",1,0.1,"development",1.03329083234382,1.08175352791057,0.0484626955667505,0.0149355037874042,0.0796281111432662,"observable_primary_positive",TRUE
"PHENO_0017","TPL_004","injected_rate_pulse","TPL_004_EVENT_002","TPL_004_STATE_002",42,48,16.9438154196507,17.7996727637816,7,8,0.855857344130916,0.111611220746667,0.373078963190651,3.34266537624796,2.98232828966027,0.830908284799111,0.371627033335048,3.38289460249632,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"none","injected_burst","eligible","S0011",1,0.1,"development",1.69438154196507,1.77996727637816,0.0855857344130916,0.0111611220746667,0.0373078963190651,"observable_primary_positive",TRUE
"PHENO_0018","TPL_004","injected_rate_pulse","TPL_004_EVENT_003","TPL_004_STATE_003",74,81,25.8124549480423,26.4468102965579,8,9,0.634355348515618,0.0728910660413333,0.182323993330016,2.50132153680711,2.40219710552535,0.195034277205332,0.510177004474029,2.79274883044976,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0011",1,0.1,"development",2.58124549480423,2.64468102965579,0.0634355348515618,0.00728910660413333,0.0182323993330016,"observable_primary_positive",TRUE
"PHENO_0019","TPL_004","injected_rate_pulse","TPL_004_EVENT_004","none",103,108,33.3657694147567,34.1567887628129,6,7,0.791019348056156,0.13198665996572,0.457602763263233,3.46703798233916,3.92500079702112,0.501981744419907,0.315173342446538,3.33709558499918,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N06","injected_support","standalone_burst","left_only",6,"none","injected_burst","eligible","S0011",1,0.1,"development",3.33657694147567,3.41567887628129,0.0791019348056156,0.013198665996572,0.0457602763263233,"observable_primary_positive",TRUE
"PHENO_0020","TPL_004","injected_rate_pulse","TPL_004_EVENT_005","none",110,117,34.6843432653093,35.5041674814939,8,9,0.819824216184537,0.0715778262818196,0.32740729641421,4.57414416477425,3.33252654894024,0.777981233236524,0.393084278109858,4.52353063719555,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N08","injected_support","standalone_burst","right_only",8,"none","injected_burst","eligible","S0011",1,0.1,"development",3.46843432653093,3.55041674814939,0.0819824216184537,0.00715778262818196,0.032740729641421,"observable_primary_positive",TRUE
"PHENO_0104","TPL_004","null_model_burst_like_excursion","none","TPL_004_STATE_001",1,7,0,2.17082380269657,7,8,2.17082380269657,0.254701823443232,0.409588769703699,1.60811086535071,1.3501378150983,0.377668243976748,0.869236621406417,1.29417576448309,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",7,"none","mechanism_negative_null_excursion_audit","eligible","S0011",1,0.1,"development",0,0.217082380269657,0.217082380269657,0.0254701823443232,0.0409588769703699,"null_model_no_excursion",FALSE
"PHENO_0016","TPL_004","injected_rate_pulse","TPL_004_EVENT_001","none",26,28,10.3329083234382,10.8175352791057,3,4,0.484626955667505,0.149355037874042,0.796281111432662,5.33146469491176,5.08170936299909,0.446195748756544,0.243816888443327,3.26059761771992,4,3,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N03","injected_support","standalone_burst","both_sides",3,"none","injected_burst","eligible","S0014",4,0.4,"development",4.1331633293753,4.3270141116423,0.193850782267002,0.0597420151496166,0.318512444573065,"observable_primary_positive",TRUE
"PHENO_0017","TPL_004","injected_rate_pulse","TPL_004_EVENT_002","TPL_004_STATE_002",42,48,16.9438154196507,17.7996727637816,7,8,0.855857344130916,0.111611220746667,0.373078963190651,3.34266537624796,2.98232828966027,0.830908284799111,0.371627033335048,3.38289460249632,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"none","injected_burst","eligible","S0014",4,0.4,"development",6.77752616786027,7.11986910551264,0.342342937652366,0.0446444882986668,0.149231585276261,"observable_primary_positive",TRUE
"PHENO_0018","TPL_004","injected_rate_pulse","TPL_004_EVENT_003","TPL_004_STATE_003",74,81,25.8124549480423,26.4468102965579,8,9,0.634355348515618,0.0728910660413333,0.182323993330016,2.50132153680711,2.40219710552535,0.195034277205332,0.510177004474029,2.79274883044976,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0014",4,0.4,"development",10.3249819792169,10.5787241186232,0.253742139406247,0.0291564264165333,0.0729295973320066,"observable_primary_positive",TRUE
"PHENO_0019","TPL_004","injected_rate_pulse","TPL_004_EVENT_004","none",103,108,33.3657694147567,34.1567887628129,6,7,0.791019348056156,0.13198665996572,0.457602763263233,3.46703798233916,3.92500079702112,0.501981744419907,0.315173342446538,3.33709558499918,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N06","injected_support","standalone_burst","left_only",6,"none","injected_burst","eligible","S0014",4,0.4,"development",13.3463077659027,13.6627155051252,0.316407739222462,0.0527946639862878,0.183041105305293,"observable_primary_positive",TRUE
"PHENO_0020","TPL_004","injected_rate_pulse","TPL_004_EVENT_005","none",110,117,34.6843432653093,35.5041674814939,8,9,0.819824216184537,0.0715778262818196,0.32740729641421,4.57414416477425,3.33252654894024,0.777981233236524,0.393084278109858,4.52353063719555,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N08","injected_support","standalone_burst","right_only",8,"none","injected_burst","eligible","S0014",4,0.4,"development",13.8737373061237,14.2016669925975,0.327929686473815,0.0286311305127279,0.130962918565684,"observable_primary_positive",TRUE
"PHENO_0104","TPL_004","null_model_burst_like_excursion","none","TPL_004_STATE_001",1,7,0,2.17082380269657,7,8,2.17082380269657,0.254701823443232,0.409588769703699,1.60811086535071,1.3501378150983,0.377668243976748,0.869236621406417,1.29417576448309,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",7,"none","mechanism_negative_null_excursion_audit","eligible","S0014",4,0.4,"development",0,0.868329521078629,0.868329521078629,0.101880729377293,0.16383550788148,"null_model_no_excursion",FALSE
"PHENO_0016","TPL_004","injected_rate_pulse","TPL_004_EVENT_001","none",26,28,10.3329083234382,10.8175352791057,3,4,0.484626955667505,0.149355037874042,0.796281111432662,5.33146469491176,5.08170936299909,0.446195748756544,0.243816888443327,3.26059761771992,4,3,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N03","injected_support","standalone_burst","both_sides",3,"none","injected_burst","eligible","S0055",10,1,"development",10.3329083234382,10.8175352791057,0.484626955667505,0.149355037874042,0.796281111432662,"observable_primary_positive",TRUE
"PHENO_0017","TPL_004","injected_rate_pulse","TPL_004_EVENT_002","TPL_004_STATE_002",42,48,16.9438154196507,17.7996727637816,7,8,0.855857344130916,0.111611220746667,0.373078963190651,3.34266537624796,2.98232828966027,0.830908284799111,0.371627033335048,3.38289460249632,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"none","injected_burst","eligible","S0055",10,1,"development",16.9438154196507,17.7996727637816,0.855857344130916,0.111611220746667,0.373078963190651,"observable_primary_positive",TRUE
"PHENO_0018","TPL_004","injected_rate_pulse","TPL_004_EVENT_003","TPL_004_STATE_003",74,81,25.8124549480423,26.4468102965579,8,9,0.634355348515618,0.0728910660413333,0.182323993330016,2.50132153680711,2.40219710552535,0.195034277205332,0.510177004474029,2.79274883044976,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0055",10,1,"development",25.8124549480423,26.4468102965579,0.634355348515618,0.0728910660413333,0.182323993330016,"observable_primary_positive",TRUE
"PHENO_0019","TPL_004","injected_rate_pulse","TPL_004_EVENT_004","none",103,108,33.3657694147567,34.1567887628129,6,7,0.791019348056156,0.13198665996572,0.457602763263233,3.46703798233916,3.92500079702112,0.501981744419907,0.315173342446538,3.33709558499918,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N06","injected_support","standalone_burst","left_only",6,"none","injected_burst","eligible","S0055",10,1,"development",33.3657694147567,34.1567887628129,0.791019348056156,0.13198665996572,0.457602763263233,"observable_primary_positive",TRUE
"PHENO_0020","TPL_004","injected_rate_pulse","TPL_004_EVENT_005","none",110,117,34.6843432653093,35.5041674814939,8,9,0.819824216184537,0.0715778262818196,0.32740729641421,4.57414416477425,3.33252654894024,0.777981233236524,0.393084278109858,4.52353063719555,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N08","injected_support","standalone_burst","right_only",8,"none","injected_burst","eligible","S0055",10,1,"development",34.6843432653093,35.5041674814939,0.819824216184537,0.0715778262818196,0.32740729641421,"observable_primary_positive",TRUE
"PHENO_0104","TPL_004","null_model_burst_like_excursion","none","TPL_004_STATE_001",1,7,0,2.17082380269657,7,8,2.17082380269657,0.254701823443232,0.409588769703699,1.60811086535071,1.3501378150983,0.377668243976748,0.869236621406417,1.29417576448309,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",7,"none","mechanism_negative_null_excursion_audit","eligible","S0055",10,1,"development",0,2.17082380269657,2.17082380269657,0.254701823443232,0.409588769703699,"null_model_no_excursion",FALSE
