"Template_ID","State_Envelope_ID","Run_ID","State_Label","Tonic_Subtype","Start_u","End_u","Duration_u","N_Boundary_Spikes","N_ISIs","Renewal_Family","Regularity_Regime","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","Observed_Mean_ISI_u","CV","CV2","LV","Contains_Injected_Burst","Burst_Strength_Stratum","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Composite_HFS_Regime_ID","Boundary_Observability","Start_Boundary_Observability","End_Boundary_Observability","Start_Boundary_Contrast","End_Boundary_Contrast","Start_Hard_Cut_Reason","End_Hard_Cut_Reason","Tonic_Phenotype_Evidence_Score","Tonic_Phenotype","Eligibility_Reason","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Mean_ISI_Parameter_s","Refractory_s","Observed_Mean_ISI_s"
"TPL_003","TPL_003_STATE_005","TPL_003_RUN_014","Tonic","stn_like_empirical",53.4151454309161,61.8381688220783,8.42302339116217,14,13,"shifted_gamma","stn_like_empirical",0.638537079719827,48.7706405669451,0.02,0.647924876243244,0.103348918161962,0.137294660697815,0.0206619338912644,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.780371676592422,"eligible","pre_frozen_timestamp_evidence_contract_met","S0040",10,1,"development",53.4151454309161,61.8381688220783,8.42302339116217,0.638537079719827,0.02,0.647924876243244
"TPL_004","TPL_004_STATE_001","TPL_004_RUN_001","Broad_HFS","none",0,7.12657689368673,7.12657689368673,22,21,"shifted_gamma","intermediate",0.335419856961817,4.72724301926792,0.02,0.339360804461273,0.328275656042772,0.391073424350984,0.15781206836203,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","recording_edge_unobservable","clear",,2.68753264584797,"none","none",,"not_applicable","not_applicable","S0011",1,0.1,"development",0,0.712657689368673,0.712657689368673,0.0335419856961817,0.002,0.0339360804461273
"TPL_004","TPL_004_STATE_002","TPL_004_RUN_003","Broad_HFS","none",13.3575816384346,21.7122370693582,8.35465543092362,31,30,"shifted_gamma","irregular",0.360047486769035,1.66165095618926,0.02,0.278488514364121,0.765790806631016,0.713890937888224,0.57733140170135,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",4.53877035041677,4.20162859887926,"none","none",,"not_applicable","not_applicable","S0011",1,0.1,"development",1.33575816384346,2.17122370693582,0.835465543092363,0.0360047486769036,0.002,0.0278488514364121
"TPL_004","TPL_004_STATE_003","TPL_004_RUN_006","Broad_HFS","none",23.9546660520074,30.2366679777953,6.28200192578792,34,33,"shifted_gamma","regular",0.231151546351612,11.2591788684949,0.02,0.190363694720846,0.471062075613828,0.285154802491687,0.0935909867993448,TRUE,"moderate","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",3.01052836414854,4.21919420934073,"none","none",,"not_applicable","not_applicable","S0011",1,0.1,"development",2.39546660520074,3.02366679777953,0.628200192578792,0.0231151546351612,0.002,0.0190363694720846
"TPL_004","TPL_004_STATE_004","TPL_004_RUN_011","Tonic","stn_like_empirical",40.7204859619876,46.6489883476452,5.92850238565754,13,12,"shifted_gamma","stn_like_empirical",0.462566818422638,20.0553582934663,0.02,0.494041865471461,0.21454201549924,0.227666119241962,0.063037207472283,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.724134306209743,"eligible","pre_frozen_timestamp_evidence_contract_met","S0011",1,0.1,"development",4.07204859619876,4.66489883476452,0.592850238565754,0.0462566818422638,0.002,0.0494041865471461
"TPL_004","TPL_004_STATE_005","TPL_004_RUN_013","Tonic","generic_stress",50.7408192590859,60.534236553152,9.793417294066,12,11,"shifted_gamma","generic_stress",0.942873912975192,23.2528727757744,0.02,0.89031066309691,0.195238098913508,0.206233673070524,0.0368118360080713,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.647833965669094,"ambiguous","borderline_continuous_evidence_score","S0011",1,0.1,"development",5.0740819259086,6.0534236553152,0.9793417294066,0.0942873912975192,0.002,0.089031066309691
"TPL_004","TPL_004_STATE_001","TPL_004_RUN_001","Broad_HFS","none",0,7.12657689368673,7.12657689368673,22,21,"shifted_gamma","intermediate",0.335419856961817,4.72724301926792,0.02,0.339360804461273,0.328275656042772,0.391073424350984,0.15781206836203,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","recording_edge_unobservable","clear",,2.68753264584797,"none","none",,"not_applicable","not_applicable","S0014",4,0.4,"development",0,2.85063075747469,2.85063075747469,0.134167942784727,0.008,0.135744321784509
"TPL_004","TPL_004_STATE_002","TPL_004_RUN_003","Broad_HFS","none",13.3575816384346,21.7122370693582,8.35465543092362,31,30,"shifted_gamma","irregular",0.360047486769035,1.66165095618926,0.02,0.278488514364121,0.765790806631016,0.713890937888224,0.57733140170135,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",4.53877035041677,4.20162859887926,"none","none",,"not_applicable","not_applicable","S0014",4,0.4,"development",5.34303265537384,8.68489482774329,3.34186217236945,0.144018994707614,0.008,0.111395405745648
"TPL_004","TPL_004_STATE_003","TPL_004_RUN_006","Broad_HFS","none",23.9546660520074,30.2366679777953,6.28200192578792,34,33,"shifted_gamma","regular",0.231151546351612,11.2591788684949,0.02,0.190363694720846,0.471062075613828,0.285154802491687,0.0935909867993448,TRUE,"moderate","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",3.01052836414854,4.21919420934073,"none","none",,"not_applicable","not_applicable","S0014",4,0.4,"development",9.58186642080297,12.0946671911181,2.51280077031517,0.0924606185406446,0.008,0.0761454778883385
"TPL_004","TPL_004_STATE_004","TPL_004_RUN_011","Tonic","stn_like_empirical",40.7204859619876,46.6489883476452,5.92850238565754,13,12,"shifted_gamma","stn_like_empirical",0.462566818422638,20.0553582934663,0.02,0.494041865471461,0.21454201549924,0.227666119241962,0.063037207472283,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.724134306209743,"eligible","pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",16.2881943847951,18.6595953390581,2.37140095426302,0.185026727369055,0.008,0.197616746188585
"TPL_004","TPL_004_STATE_005","TPL_004_RUN_013","Tonic","generic_stress",50.7408192590859,60.534236553152,9.793417294066,12,11,"shifted_gamma","generic_stress",0.942873912975192,23.2528727757744,0.02,0.89031066309691,0.195238098913508,0.206233673070524,0.0368118360080713,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.647833965669094,"ambiguous","borderline_continuous_evidence_score","S0014",4,0.4,"development",20.2963277036344,24.2136946212608,3.9173669176264,0.377149565190077,0.008,0.356124265238764
"TPL_004","TPL_004_STATE_001","TPL_004_RUN_001","Broad_HFS","none",0,7.12657689368673,7.12657689368673,22,21,"shifted_gamma","intermediate",0.335419856961817,4.72724301926792,0.02,0.339360804461273,0.328275656042772,0.391073424350984,0.15781206836203,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","recording_edge_unobservable","clear",,2.68753264584797,"none","none",,"not_applicable","not_applicable","S0055",10,1,"development",0,7.12657689368673,7.12657689368673,0.335419856961817,0.02,0.339360804461273
"TPL_004","TPL_004_STATE_002","TPL_004_RUN_003","Broad_HFS","none",13.3575816384346,21.7122370693582,8.35465543092362,31,30,"shifted_gamma","irregular",0.360047486769035,1.66165095618926,0.02,0.278488514364121,0.765790806631016,0.713890937888224,0.57733140170135,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",4.53877035041677,4.20162859887926,"none","none",,"not_applicable","not_applicable","S0055",10,1,"development",13.3575816384346,21.7122370693582,8.35465543092362,0.360047486769035,0.02,0.278488514364121
"TPL_004","TPL_004_STATE_003","TPL_004_RUN_006","Broad_HFS","none",23.9546660520074,30.2366679777953,6.28200192578792,34,33,"shifted_gamma","regular",0.231151546351612,11.2591788684949,0.02,0.190363694720846,0.471062075613828,0.285154802491687,0.0935909867993448,TRUE,"moderate","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",3.01052836414854,4.21919420934073,"none","none",,"not_applicable","not_applicable","S0055",10,1,"development",23.9546660520074,30.2366679777953,6.28200192578792,0.231151546351612,0.02,0.190363694720846
"TPL_004","TPL_004_STATE_004","TPL_004_RUN_011","Tonic","stn_like_empirical",40.7204859619876,46.6489883476452,5.92850238565754,13,12,"shifted_gamma","stn_like_empirical",0.462566818422638,20.0553582934663,0.02,0.494041865471461,0.21454201549924,0.227666119241962,0.063037207472283,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.724134306209743,"eligible","pre_frozen_timestamp_evidence_contract_met","S0055",10,1,"development",40.7204859619876,46.6489883476452,5.92850238565754,0.462566818422638,0.02,0.494041865471461
"TPL_004","TPL_004_STATE_005","TPL_004_RUN_013","Tonic","generic_stress",50.7408192590859,60.534236553152,9.793417294066,12,11,"shifted_gamma","generic_stress",0.942873912975192,23.2528727757744,0.02,0.89031066309691,0.195238098913508,0.206233673070524,0.0368118360080713,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.647833965669094,"ambiguous","borderline_continuous_evidence_score","S0055",10,1,"development",50.7408192590859,60.534236553152,9.793417294066,0.942873912975192,0.02,0.89031066309691
"TPL_005","TPL_005_STATE_001","TPL_005_RUN_002","Broad_HFS","none",0.969133212284651,11.826606018276,10.8574728059913,32,31,"shifted_gamma","regular",0.378279985943809,8.75723863486201,0.02,0.350241058257785,0.442660597274426,0.401815111693808,0.203882261855588,TRUE,"moderate","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",3.27808692360326,1.14224015527558,"none","none",,"not_applicable","not_applicable","S0028",1,0.1,"development",0.0969133212284651,1.1826606018276,1.08574728059913,0.0378279985943809,0.002,0.0350241058257785
"TPL_005","TPL_005_STATE_002","TPL_005_RUN_006","Tonic","stn_like_empirical",17.8888622958664,25.2973659313743,7.40850363550786,17,16,"shifted_gamma","stn_like_empirical",0.460162132456899,62.556302160956,0.02,0.463031477219241,0.124725038375592,0.108975260435465,0.0156663340575923,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.738100263399631,"eligible","pre_frozen_timestamp_evidence_contract_met","S0028",1,0.1,"development",1.78888622958664,2.52973659313743,0.740850363550786,0.0460162132456899,0.002,0.0463031477219241
"TPL_005","TPL_005_STATE_003","TPL_005_RUN_008","Broad_HFS","none",25.8669115371878,36.3113496608783,10.4444381236905,30,29,"shifted_gamma","intermediate",0.410518903145567,4.91759365950711,0.02,0.360153038747948,0.528823457168006,0.435056463676676,0.283615098883837,TRUE,"strong","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","no_evidence","ambiguous",0.967668415850699,1.4797358364913,"none","none",,"not_applicable","not_applicable","S0028",1,0.1,"development",2.58669115371878,3.63113496608783,1.04444381236905,0.0410518903145567,0.002,0.0360153038747948
"TPL_005","TPL_005_STATE_004","TPL_005_RUN_010","Tonic","generic_stress",37.6757028514729,45.975114445808,8.29941159433513,16,15,"shifted_gamma","generic_stress",0.601819782168604,16.243082057219,0.02,0.553294106289009,0.245661257847103,0.298330432906327,0.105079446691917,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.659633568428883,"eligible","pre_frozen_timestamp_evidence_contract_met","S0028",1,0.1,"development",3.76757028514729,4.5975114445808,0.829941159433513,0.0601819782168604,0.002,0.0553294106289009
"TPL_005","TPL_005_STATE_005","TPL_005_RUN_013","Broad_HFS","none",53.7825062070877,57.5162362902023,3.73373008311457,20,19,"shifted_gamma","irregular",0.183144297106192,1.14032488439698,0.02,0.196512109637609,0.671152660537487,0.828464546482495,0.673593669375427,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",2.8866679737077,1.47393968557633,"none","none",,"not_applicable","not_applicable","S0028",1,0.1,"development",5.37825062070877,5.75162362902023,0.373373008311457,0.0183144297106192,0.002,0.0196512109637609
"TPL_005","TPL_005_STATE_001","TPL_005_RUN_002","Broad_HFS","none",0.969133212284651,11.826606018276,10.8574728059913,32,31,"shifted_gamma","regular",0.378279985943809,8.75723863486201,0.02,0.350241058257785,0.442660597274426,0.401815111693808,0.203882261855588,TRUE,"moderate","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",3.27808692360326,1.14224015527558,"none","none",,"not_applicable","not_applicable","S0052",4,0.4,"development",0.38765328491386,4.73064240731039,4.34298912239653,0.151311994377524,0.008,0.140096423303114
"TPL_005","TPL_005_STATE_002","TPL_005_RUN_006","Tonic","stn_like_empirical",17.8888622958664,25.2973659313743,7.40850363550786,17,16,"shifted_gamma","stn_like_empirical",0.460162132456899,62.556302160956,0.02,0.463031477219241,0.124725038375592,0.108975260435465,0.0156663340575923,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.738100263399631,"eligible","pre_frozen_timestamp_evidence_contract_met","S0052",4,0.4,"development",7.15554491834657,10.1189463725497,2.96340145420314,0.18406485298276,0.008,0.185212590887696
"TPL_005","TPL_005_STATE_003","TPL_005_RUN_008","Broad_HFS","none",25.8669115371878,36.3113496608783,10.4444381236905,30,29,"shifted_gamma","intermediate",0.410518903145567,4.91759365950711,0.02,0.360153038747948,0.528823457168006,0.435056463676676,0.283615098883837,TRUE,"strong","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","no_evidence","ambiguous",0.967668415850699,1.4797358364913,"none","none",,"not_applicable","not_applicable","S0052",4,0.4,"development",10.3467646148751,14.5245398643513,4.1777752494762,0.164207561258227,0.008,0.144061215499179
"TPL_005","TPL_005_STATE_004","TPL_005_RUN_010","Tonic","generic_stress",37.6757028514729,45.975114445808,8.29941159433513,16,15,"shifted_gamma","generic_stress",0.601819782168604,16.243082057219,0.02,0.553294106289009,0.245661257847103,0.298330432906327,0.105079446691917,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.659633568428883,"eligible","pre_frozen_timestamp_evidence_contract_met","S0052",4,0.4,"development",15.0702811405891,18.3900457783232,3.31976463773405,0.240727912867442,0.008,0.221317642515603
"TPL_005","TPL_005_STATE_005","TPL_005_RUN_013","Broad_HFS","none",53.7825062070877,57.5162362902023,3.73373008311457,20,19,"shifted_gamma","irregular",0.183144297106192,1.14032488439698,0.02,0.196512109637609,0.671152660537487,0.828464546482495,0.673593669375427,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",2.8866679737077,1.47393968557633,"none","none",,"not_applicable","not_applicable","S0052",4,0.4,"development",21.5130024828351,23.0064945160809,1.49349203324583,0.0732577188424766,0.008,0.0786048438550436
"TPL_005","TPL_005_STATE_001","TPL_005_RUN_002","Broad_HFS","none",0.969133212284651,11.826606018276,10.8574728059913,32,31,"shifted_gamma","regular",0.378279985943809,8.75723863486201,0.02,0.350241058257785,0.442660597274426,0.401815111693808,0.203882261855588,TRUE,"moderate","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",3.27808692360326,1.14224015527558,"none","none",,"not_applicable","not_applicable","S0009",10,1,"development",0.969133212284651,11.826606018276,10.8574728059913,0.378279985943809,0.02,0.350241058257785
"TPL_005","TPL_005_STATE_002","TPL_005_RUN_006","Tonic","stn_like_empirical",17.8888622958664,25.2973659313743,7.40850363550786,17,16,"shifted_gamma","stn_like_empirical",0.460162132456899,62.556302160956,0.02,0.463031477219241,0.124725038375592,0.108975260435465,0.0156663340575923,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.738100263399631,"eligible","pre_frozen_timestamp_evidence_contract_met","S0009",10,1,"development",17.8888622958664,25.2973659313743,7.40850363550786,0.460162132456899,0.02,0.463031477219241
