"Phenotype_Evidence_ID","Template_ID","Candidate_Origin","Mechanism_Event_ID","State_Envelope_ID","Start_Interval_Index","End_Interval_Index","Start_u","End_u","N_ISIs","N_Spikes","Duration_u","Internal_Median_ISI_u","Flank_Median_ISI_u","Median_Contrast","Mean_Rate_Ratio","Internal_CV","Compactness","Evidence_Score","Phenotype_Label","Ambiguity_Reason","Mechanism_Estimand_Role","Phenotype_Estimand_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Internal_Median_ISI_s","Flank_Median_ISI_s"
"PHENO_0074","TPL_015","injected_rate_pulse","TPL_015_EVENT_006","none",125,132,37.9918707238056,38.4923926250809,8,9,0.500521901275276,0.0589221923566278,0.424235122912097,7.19992087776377,14.8991915874342,0.246765532362267,0.150247866758504,6.2341634237912,"clear_burst_like","none","injected_burst","eligible","S0013",1,0.1,"holdout",3.79918707238056,3.84923926250809,0.0500521901275276,0.00589221923566278,0.0424235122912097
"PHENO_0075","TPL_015","injected_rate_pulse","TPL_015_EVENT_007","none",134,139,39.0692060363279,39.7882420862499,6,7,0.719036049921949,0.117729159891917,0.357558207856276,3.03712528131974,2.95202073776048,0.405963408556701,0.42726130796482,2.95119231185262,"no_burst_evidence","none","injected_burst","eligible","S0013",1,0.1,"holdout",3.90692060363279,3.97882420862499,0.0719036049921949,0.0117729159891917,0.0357558207856276
"PHENO_0115","TPL_015","null_model_burst_like_excursion","none","TPL_015_STATE_002",64,66,11.8303916615198,12.2351834385755,3,4,0.404791777055679,0.1232172551054,0.192775852376952,1.56451993847819,1.83383407325315,0.188551305183184,0.745259422281228,0.907976711287191,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0013",1,0.1,"holdout",1.18303916615198,1.22351834385755,0.0404791777055679,0.01232172551054,0.0192775852376952
"PHENO_0071","TPL_015","injected_rate_pulse","TPL_015_EVENT_001","none",9,14,1.33504514785735,1.58115479062918,6,7,0.246109642771827,0.038980899952678,0.145233934875914,3.72577172544054,3.87621052402557,0.474262878652723,0.391701405988524,3.51303839813339,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0038",4,0.4,"holdout",0.53401805914294,0.632461916251671,0.0984438571087306,0.0155923599810712,0.0580935739503656
"PHENO_0072","TPL_015","injected_rate_pulse","TPL_015_EVENT_002","none",38,44,6.40365536498559,7.23377505402718,7,8,0.830119689041588,0.108474811277587,0.229009740797065,2.11117897417705,2.16395189035252,0.653958148695311,0.572598154601293,2.10461674871225,"no_burst_evidence","none","injected_burst","eligible","S0038",4,0.4,"holdout",2.56146214599424,2.89351002161087,0.332047875616635,0.0433899245110347,0.0916038963188259
"PHENO_0073","TPL_015","injected_rate_pulse","TPL_015_EVENT_003","none",85,91,17.5623086531861,18.0649034159375,7,8,0.502594762751432,0.0704082791297145,0.191446286002158,2.71908770344256,2.64927068520467,0.203371229868038,0.440358808058396,2.86976954131418,"no_burst_evidence","none","injected_burst","eligible","S0038",4,0.4,"holdout",7.02492346127443,7.225961366375,0.201037905100573,0.0281633116518858,0.0765785144008632
"PHENO_0074","TPL_015","injected_rate_pulse","TPL_015_EVENT_006","none",125,132,37.9918707238056,38.4923926250809,8,9,0.500521901275276,0.0589221923566278,0.424235122912097,7.19992087776377,14.8991915874342,0.246765532362267,0.150247866758504,6.2341634237912,"clear_burst_like","none","injected_burst","eligible","S0038",4,0.4,"holdout",15.1967482895223,15.3969570500324,0.20020876051011,0.0235688769426511,0.169694049164839
"PHENO_0075","TPL_015","injected_rate_pulse","TPL_015_EVENT_007","none",134,139,39.0692060363279,39.7882420862499,6,7,0.719036049921949,0.117729159891917,0.357558207856276,3.03712528131974,2.95202073776048,0.405963408556701,0.42726130796482,2.95119231185262,"no_burst_evidence","none","injected_burst","eligible","S0038",4,0.4,"holdout",15.6276824145312,15.9152968344999,0.28761441996878,0.047091663956767,0.14302328314251
"PHENO_0115","TPL_015","null_model_burst_like_excursion","none","TPL_015_STATE_002",64,66,11.8303916615198,12.2351834385755,3,4,0.404791777055679,0.1232172551054,0.192775852376952,1.56451993847819,1.83383407325315,0.188551305183184,0.745259422281228,0.907976711287191,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0038",4,0.4,"holdout",4.73215666460793,4.8940733754302,0.161916710822271,0.0492869020421598,0.0771103409507807
"PHENO_0071","TPL_015","injected_rate_pulse","TPL_015_EVENT_001","none",9,14,1.33504514785735,1.58115479062918,6,7,0.246109642771827,0.038980899952678,0.145233934875914,3.72577172544054,3.87621052402557,0.474262878652723,0.391701405988524,3.51303839813339,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0018",10,1,"holdout",1.33504514785735,1.58115479062918,0.246109642771827,0.038980899952678,0.145233934875914
"PHENO_0072","TPL_015","injected_rate_pulse","TPL_015_EVENT_002","none",38,44,6.40365536498559,7.23377505402718,7,8,0.830119689041588,0.108474811277587,0.229009740797065,2.11117897417705,2.16395189035252,0.653958148695311,0.572598154601293,2.10461674871225,"no_burst_evidence","none","injected_burst","eligible","S0018",10,1,"holdout",6.40365536498559,7.23377505402718,0.830119689041588,0.108474811277587,0.229009740797065
"PHENO_0073","TPL_015","injected_rate_pulse","TPL_015_EVENT_003","none",85,91,17.5623086531861,18.0649034159375,7,8,0.502594762751432,0.0704082791297145,0.191446286002158,2.71908770344256,2.64927068520467,0.203371229868038,0.440358808058396,2.86976954131418,"no_burst_evidence","none","injected_burst","eligible","S0018",10,1,"holdout",17.5623086531861,18.0649034159375,0.502594762751432,0.0704082791297145,0.191446286002158
"PHENO_0074","TPL_015","injected_rate_pulse","TPL_015_EVENT_006","none",125,132,37.9918707238056,38.4923926250809,8,9,0.500521901275276,0.0589221923566278,0.424235122912097,7.19992087776377,14.8991915874342,0.246765532362267,0.150247866758504,6.2341634237912,"clear_burst_like","none","injected_burst","eligible","S0018",10,1,"holdout",37.9918707238056,38.4923926250809,0.500521901275276,0.0589221923566278,0.424235122912097
"PHENO_0075","TPL_015","injected_rate_pulse","TPL_015_EVENT_007","none",134,139,39.0692060363279,39.7882420862499,6,7,0.719036049921949,0.117729159891917,0.357558207856276,3.03712528131974,2.95202073776048,0.405963408556701,0.42726130796482,2.95119231185262,"no_burst_evidence","none","injected_burst","eligible","S0018",10,1,"holdout",39.0692060363279,39.7882420862499,0.719036049921949,0.117729159891917,0.357558207856276
"PHENO_0115","TPL_015","null_model_burst_like_excursion","none","TPL_015_STATE_002",64,66,11.8303916615198,12.2351834385755,3,4,0.404791777055679,0.1232172551054,0.192775852376952,1.56451993847819,1.83383407325315,0.188551305183184,0.745259422281228,0.907976711287191,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0018",10,1,"holdout",11.8303916615198,12.2351834385755,0.404791777055679,0.1232172551054,0.192775852376952
"PHENO_0076","TPL_016","injected_rate_pulse","TPL_016_EVENT_001","none",1,4,0,0.449402560370917,4,5,0.449402560370917,0.115074736158538,0.138723306899909,1.20550619128763,2.01842153717145,0.209374042061624,0.875484405100412,0.528440651955995,"no_burst_evidence","none","injected_burst","eligible","S0010",1,0.1,"holdout",0,0.0449402560370917,0.0449402560370917,0.0115074736158538,0.0138723306899909
"PHENO_0077","TPL_016","injected_rate_pulse","TPL_016_EVENT_002","none",6,10,0.991744402966405,1.66553514678518,5,6,0.673790743818778,0.124433551860098,0.115074736158538,0.924788647742835,1.32002264016871,0.373125951058013,1.32968422998523,-0.142738654589641,"no_burst_evidence","none","injected_burst","eligible","S0010",1,0.1,"holdout",0.0991744402966405,0.166553514678518,0.0673790743818778,0.0124433551860098,0.0115074736158538
"PHENO_0078","TPL_016","injected_rate_pulse","TPL_016_EVENT_003","none",32,37,5.38216299397219,5.74445214606845,6,7,0.362289152096265,0.0612297976430953,0.286005743743685,4.67102219430473,4.6619718854123,0.2391352980633,0.230925902309628,4.13653553437864,"clear_burst_like","none","injected_burst","eligible","S0010",1,0.1,"holdout",0.538216299397219,0.574445214606845,0.0362289152096265,0.00612297976430953,0.0286005743743685
"PHENO_0079","TPL_016","injected_rate_pulse","TPL_016_EVENT_005","none",63,65,18.5960014043941,18.8432688135622,3,4,0.247267409168054,0.0835474298699883,0.259469960607291,3.10566059316323,3.27977318016256,0.158832206623537,0.343898115216497,2.24386612403911,"no_burst_evidence","none","injected_burst","eligible","S0010",1,0.1,"holdout",1.85960014043941,1.88432688135622,0.0247267409168054,0.00835474298699883,0.0259469960607291
"PHENO_0080","TPL_016","injected_rate_pulse","TPL_016_EVENT_007","none",98,105,31.6616837944492,32.0157711471587,8,9,0.354087352709465,0.043550637372515,0.254189995367719,5.83665385177899,6.49505920568907,0.178529715062381,0.174298455340404,5.43969885356289,"clear_burst_like","none","injected_burst","eligible","S0010",1,0.1,"holdout",3.16616837944492,3.20157711471587,0.0354087352709465,0.0043550637372515,0.0254189995367719
"PHENO_0116","TPL_016","null_model_burst_like_excursion","none","TPL_016_STATE_001",28,30,4.80889753413712,5.08456444187276,3,4,0.275666907735644,0.0886732416007973,0.297598552099427,3.35612577962585,3.05830920372758,0.391678171487512,0.366354388898114,2.33744280019965,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0010",1,0.1,"holdout",0.480889753413712,0.508456444187276,0.0275666907735644,0.00886732416007973,0.0297598552099427
"PHENO_0076","TPL_016","injected_rate_pulse","TPL_016_EVENT_001","none",1,4,0,0.449402560370917,4,5,0.449402560370917,0.115074736158538,0.138723306899909,1.20550619128763,2.01842153717145,0.209374042061624,0.875484405100412,0.528440651955995,"no_burst_evidence","none","injected_burst","eligible","S0024",4,0.4,"holdout",0,0.179761024148367,0.179761024148367,0.0460298944634152,0.0554893227599634
"PHENO_0077","TPL_016","injected_rate_pulse","TPL_016_EVENT_002","none",6,10,0.991744402966405,1.66553514678518,5,6,0.673790743818778,0.124433551860098,0.115074736158538,0.924788647742835,1.32002264016871,0.373125951058013,1.32968422998523,-0.142738654589641,"no_burst_evidence","none","injected_burst","eligible","S0024",4,0.4,"holdout",0.396697761186562,0.666214058714073,0.269516297527511,0.0497734207440393,0.0460298944634152
"PHENO_0078","TPL_016","injected_rate_pulse","TPL_016_EVENT_003","none",32,37,5.38216299397219,5.74445214606845,6,7,0.362289152096265,0.0612297976430953,0.286005743743685,4.67102219430473,4.6619718854123,0.2391352980633,0.230925902309628,4.13653553437864,"clear_burst_like","none","injected_burst","eligible","S0024",4,0.4,"holdout",2.15286519758888,2.29778085842738,0.144915660838506,0.0244919190572381,0.114402297497474
"PHENO_0079","TPL_016","injected_rate_pulse","TPL_016_EVENT_005","none",63,65,18.5960014043941,18.8432688135622,3,4,0.247267409168054,0.0835474298699883,0.259469960607291,3.10566059316323,3.27977318016256,0.158832206623537,0.343898115216497,2.24386612403911,"no_burst_evidence","none","injected_burst","eligible","S0024",4,0.4,"holdout",7.43840056175766,7.53730752542488,0.0989069636672218,0.0334189719479953,0.103787984242917
"PHENO_0080","TPL_016","injected_rate_pulse","TPL_016_EVENT_007","none",98,105,31.6616837944492,32.0157711471587,8,9,0.354087352709465,0.043550637372515,0.254189995367719,5.83665385177899,6.49505920568907,0.178529715062381,0.174298455340404,5.43969885356289,"clear_burst_like","none","injected_burst","eligible","S0024",4,0.4,"holdout",12.6646735177797,12.8063084588635,0.141634941083786,0.017420254949006,0.101675998147088
"PHENO_0116","TPL_016","null_model_burst_like_excursion","none","TPL_016_STATE_001",28,30,4.80889753413712,5.08456444187276,3,4,0.275666907735644,0.0886732416007973,0.297598552099427,3.35612577962585,3.05830920372758,0.391678171487512,0.366354388898114,2.33744280019965,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0024",4,0.4,"holdout",1.92355901365485,2.0338257767491,0.110266763094258,0.0354692966403189,0.119039420839771
"PHENO_0076","TPL_016","injected_rate_pulse","TPL_016_EVENT_001","none",1,4,0,0.449402560370917,4,5,0.449402560370917,0.115074736158538,0.138723306899909,1.20550619128763,2.01842153717145,0.209374042061624,0.875484405100412,0.528440651955995,"no_burst_evidence","none","injected_burst","eligible","S0060",10,1,"holdout",0,0.449402560370917,0.449402560370917,0.115074736158538,0.138723306899909
"PHENO_0077","TPL_016","injected_rate_pulse","TPL_016_EVENT_002","none",6,10,0.991744402966405,1.66553514678518,5,6,0.673790743818778,0.124433551860098,0.115074736158538,0.924788647742835,1.32002264016871,0.373125951058013,1.32968422998523,-0.142738654589641,"no_burst_evidence","none","injected_burst","eligible","S0060",10,1,"holdout",0.991744402966405,1.66553514678518,0.673790743818778,0.124433551860098,0.115074736158538
"PHENO_0078","TPL_016","injected_rate_pulse","TPL_016_EVENT_003","none",32,37,5.38216299397219,5.74445214606845,6,7,0.362289152096265,0.0612297976430953,0.286005743743685,4.67102219430473,4.6619718854123,0.2391352980633,0.230925902309628,4.13653553437864,"clear_burst_like","none","injected_burst","eligible","S0060",10,1,"holdout",5.38216299397219,5.74445214606845,0.362289152096265,0.0612297976430953,0.286005743743685
"PHENO_0079","TPL_016","injected_rate_pulse","TPL_016_EVENT_005","none",63,65,18.5960014043941,18.8432688135622,3,4,0.247267409168054,0.0835474298699883,0.259469960607291,3.10566059316323,3.27977318016256,0.158832206623537,0.343898115216497,2.24386612403911,"no_burst_evidence","none","injected_burst","eligible","S0060",10,1,"holdout",18.5960014043941,18.8432688135622,0.247267409168054,0.0835474298699883,0.259469960607291
"PHENO_0080","TPL_016","injected_rate_pulse","TPL_016_EVENT_007","none",98,105,31.6616837944492,32.0157711471587,8,9,0.354087352709465,0.043550637372515,0.254189995367719,5.83665385177899,6.49505920568907,0.178529715062381,0.174298455340404,5.43969885356289,"clear_burst_like","none","injected_burst","eligible","S0060",10,1,"holdout",31.6616837944492,32.0157711471587,0.354087352709465,0.043550637372515,0.254189995367719
"PHENO_0116","TPL_016","null_model_burst_like_excursion","none","TPL_016_STATE_001",28,30,4.80889753413712,5.08456444187276,3,4,0.275666907735644,0.0886732416007973,0.297598552099427,3.35612577962585,3.05830920372758,0.391678171487512,0.366354388898114,2.33744280019965,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0060",10,1,"holdout",4.80889753413712,5.08456444187276,0.275666907735644,0.0886732416007973,0.297598552099427
"PHENO_0081","TPL_017","injected_rate_pulse","TPL_017_EVENT_001","none",9,16,2.60040453604072,3.34885074072604,8,9,0.748446204685323,0.0963132991156275,0.259848195433175,2.69794719752273,2.6463502049684,0.267654315999485,0.411511834296965,3.0237189141015,"no_burst_evidence","none","injected_burst","eligible","S0005",1,0.1,"holdout",0.260040453604072,0.334885074072604,0.0748446204685323,0.00963132991156275,0.0259848195433175
"PHENO_0082","TPL_017","injected_rate_pulse","TPL_017_EVENT_002","none",18,21,3.93144609783863,4.18280939148969,4,5,0.251363293651061,0.0593465872172246,0.20763734228136,3.49872422354046,10.1474118331248,0.20935548822574,0.333837708987025,3.06316591044074,"no_burst_evidence","none","injected_burst","eligible","S0005",1,0.1,"holdout",0.393144609783863,0.418280939148969,0.0251363293651061,0.00593465872172246,0.020763734228136
"PHENO_0083","TPL_017","injected_rate_pulse","TPL_017_EVENT_004","none",43,46,11.1219511378355,11.2602893601703,4,5,0.138338222334799,0.0325379332178131,0.193284234863944,5.94027388187426,5.72913405212178,0.268731015946173,0.203853687723961,3.97302847765336,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0005",1,0.1,"holdout",1.11219511378355,1.12602893601703,0.0138338222334799,0.00325379332178131,0.0193284234863944
"PHENO_0084","TPL_017","injected_rate_pulse","TPL_017_EVENT_006","none",84,88,27.847025829603,28.0823669086885,5,6,0.235341079085539,0.0492399345671284,0.141383321426954,2.87131416135834,4.11609064566203,0.14899838365309,0.354822010610992,2.69736314193232,"no_burst_evidence","none","injected_burst","eligible","S0005",1,0.1,"holdout",2.7847025829603,2.80823669086885,0.0235341079085539,0.00492399345671284,0.0141383321426954
"PHENO_0085","TPL_017","injected_rate_pulse","TPL_017_EVENT_007","none",104,110,31.4433852933381,32.2068558479158,7,8,0.763470554577719,0.119015463453603,0.237874549323844,1.998686073399,2.33824240352188,0.324566846870734,0.561304933782766,2.01204952870701,"no_burst_evidence","none","injected_burst","eligible","S0005",1,0.1,"holdout",3.14433852933381,3.22068558479158,0.0763470554577719,0.0119015463453603,0.0237874549323844
"PHENO_0117","TPL_017","null_model_burst_like_excursion","none","TPL_017_STATE_005",116,124,33.752817743835,36.1334043772555,9,10,2.38058663342047,0.229443080517578,0.346487635051652,1.51012457760785,1.28201013355725,0.369822389128439,0.841526511354456,1.26170152427909,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0005",1,0.1,"holdout",3.3752817743835,3.61334043772555,0.238058663342047,0.0229443080517578,0.0346487635051652
"PHENO_0081","TPL_017","injected_rate_pulse","TPL_017_EVENT_001","none",9,16,2.60040453604072,3.34885074072604,8,9,0.748446204685323,0.0963132991156275,0.259848195433175,2.69794719752273,2.6463502049684,0.267654315999485,0.411511834296965,3.0237189141015,"no_burst_evidence","none","injected_burst","eligible","S0042",4,0.4,"holdout",1.04016181441629,1.33954029629042,0.299378481874129,0.038525319646251,0.10393927817327
"PHENO_0082","TPL_017","injected_rate_pulse","TPL_017_EVENT_002","none",18,21,3.93144609783863,4.18280939148969,4,5,0.251363293651061,0.0593465872172246,0.20763734228136,3.49872422354046,10.1474118331248,0.20935548822574,0.333837708987025,3.06316591044074,"no_burst_evidence","none","injected_burst","eligible","S0042",4,0.4,"holdout",1.57257843913545,1.67312375659587,0.100545317460425,0.0237386348868899,0.0830549369125442
"PHENO_0083","TPL_017","injected_rate_pulse","TPL_017_EVENT_004","none",43,46,11.1219511378355,11.2602893601703,4,5,0.138338222334799,0.0325379332178131,0.193284234863944,5.94027388187426,5.72913405212178,0.268731015946173,0.203853687723961,3.97302847765336,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0042",4,0.4,"holdout",4.44878045513418,4.5041157440681,0.0553352889339195,0.0130151732871252,0.0773136939455775
"PHENO_0084","TPL_017","injected_rate_pulse","TPL_017_EVENT_006","none",84,88,27.847025829603,28.0823669086885,5,6,0.235341079085539,0.0492399345671284,0.141383321426954,2.87131416135834,4.11609064566203,0.14899838365309,0.354822010610992,2.69736314193232,"no_burst_evidence","none","injected_burst","eligible","S0042",4,0.4,"holdout",11.1388103318412,11.2329467634754,0.0941364316342157,0.0196959738268514,0.0565533285707815
"PHENO_0085","TPL_017","injected_rate_pulse","TPL_017_EVENT_007","none",104,110,31.4433852933381,32.2068558479158,7,8,0.763470554577719,0.119015463453603,0.237874549323844,1.998686073399,2.33824240352188,0.324566846870734,0.561304933782766,2.01204952870701,"no_burst_evidence","none","injected_burst","eligible","S0042",4,0.4,"holdout",12.5773541173352,12.8827423391663,0.305388221831087,0.0476061853814413,0.0951498197295377
"PHENO_0117","TPL_017","null_model_burst_like_excursion","none","TPL_017_STATE_005",116,124,33.752817743835,36.1334043772555,9,10,2.38058663342047,0.229443080517578,0.346487635051652,1.51012457760785,1.28201013355725,0.369822389128439,0.841526511354456,1.26170152427909,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0042",4,0.4,"holdout",13.501127097534,14.4533617509022,0.952234653368187,0.0917772322070313,0.138595054020661
"PHENO_0081","TPL_017","injected_rate_pulse","TPL_017_EVENT_001","none",9,16,2.60040453604072,3.34885074072604,8,9,0.748446204685323,0.0963132991156275,0.259848195433175,2.69794719752273,2.6463502049684,0.267654315999485,0.411511834296965,3.0237189141015,"no_burst_evidence","none","injected_burst","eligible","S0029",10,1,"holdout",2.60040453604072,3.34885074072604,0.748446204685323,0.0963132991156275,0.259848195433175
"PHENO_0082","TPL_017","injected_rate_pulse","TPL_017_EVENT_002","none",18,21,3.93144609783863,4.18280939148969,4,5,0.251363293651061,0.0593465872172246,0.20763734228136,3.49872422354046,10.1474118331248,0.20935548822574,0.333837708987025,3.06316591044074,"no_burst_evidence","none","injected_burst","eligible","S0029",10,1,"holdout",3.93144609783863,4.18280939148969,0.251363293651061,0.0593465872172246,0.20763734228136
"PHENO_0083","TPL_017","injected_rate_pulse","TPL_017_EVENT_004","none",43,46,11.1219511378355,11.2602893601703,4,5,0.138338222334799,0.0325379332178131,0.193284234863944,5.94027388187426,5.72913405212178,0.268731015946173,0.203853687723961,3.97302847765336,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0029",10,1,"holdout",11.1219511378355,11.2602893601703,0.138338222334799,0.0325379332178131,0.193284234863944
"PHENO_0084","TPL_017","injected_rate_pulse","TPL_017_EVENT_006","none",84,88,27.847025829603,28.0823669086885,5,6,0.235341079085539,0.0492399345671284,0.141383321426954,2.87131416135834,4.11609064566203,0.14899838365309,0.354822010610992,2.69736314193232,"no_burst_evidence","none","injected_burst","eligible","S0029",10,1,"holdout",27.847025829603,28.0823669086885,0.235341079085539,0.0492399345671284,0.141383321426954
"PHENO_0085","TPL_017","injected_rate_pulse","TPL_017_EVENT_007","none",104,110,31.4433852933381,32.2068558479158,7,8,0.763470554577719,0.119015463453603,0.237874549323844,1.998686073399,2.33824240352188,0.324566846870734,0.561304933782766,2.01204952870701,"no_burst_evidence","none","injected_burst","eligible","S0029",10,1,"holdout",31.4433852933381,32.2068558479158,0.763470554577719,0.119015463453603,0.237874549323844
"PHENO_0117","TPL_017","null_model_burst_like_excursion","none","TPL_017_STATE_005",116,124,33.752817743835,36.1334043772555,9,10,2.38058663342047,0.229443080517578,0.346487635051652,1.51012457760785,1.28201013355725,0.369822389128439,0.841526511354456,1.26170152427909,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0029",10,1,"holdout",33.752817743835,36.1334043772555,2.38058663342047,0.229443080517578,0.346487635051652
"PHENO_0086","TPL_018","injected_rate_pulse","TPL_018_EVENT_001","none",26,28,3.96782248484295,4.257781590801,3,4,0.289959105958045,0.103829940997977,0.241408032848601,2.32503293874842,4.97761493990108,0.398270633538299,0.486486497950335,1.82280116191476,"no_burst_evidence","none","injected_burst","eligible","S0023",1,0.1,"holdout",0.396782248484295,0.4257781590801,0.0289959105958045,0.0103829940997977,0.0241408032848601
"PHENO_0087","TPL_018","injected_rate_pulse","TPL_018_EVENT_003","none",43,48,18.1818783249648,18.7337206882789,6,7,0.55184236331411,0.0926004507469917,0.462628159123275,4.99596012105054,10.6446326234977,0.309658276217054,0.217469467246797,4.50061984867264,"clear_burst_like","none","injected_burst","eligible","S0023",1,0.1,"holdout",1.81818783249648,1.87337206882789,0.055184236331411,0.00926004507469918,0.0462628159123275
"PHENO_0088","TPL_018","injected_rate_pulse","TPL_018_EVENT_004","none",50,54,19.362418274711,20.1912024263068,5,6,0.828784151595776,0.0886505693509003,0.219089641065321,2.47138447806366,1.54415400326074,0.924170117235762,1.19967291638733,2.03934829096866,"no_burst_evidence","none","injected_burst","eligible","S0023",1,0.1,"holdout",1.9362418274711,2.01912024263068,0.0828784151595776,0.00886505693509003,0.0219089641065321
"PHENO_0089","TPL_018","injected_rate_pulse","TPL_018_EVENT_005","none",65,70,22.9258101804932,23.2133742594557,6,7,0.287564078962531,0.050554684504371,0.206165120360596,4.07806165505337,4.62171778587395,0.157815674268644,0.259087166536157,3.80996620459378,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0023",1,0.1,"holdout",2.29258101804932,2.32133742594557,0.0287564078962531,0.0050554684504371,0.0206165120360596
"PHENO_0090","TPL_018","injected_rate_pulse","TPL_018_EVENT_007","none",98,104,31.9822853554979,32.2725219338678,7,8,0.290236578369873,0.0415797617642757,0.197502091249065,4.74995725970595,4.94946135934268,0.201483714417328,0.221858510308492,4.50211067671179,"clear_burst_like","none","injected_burst","eligible","S0023",1,0.1,"holdout",3.19822853554979,3.22725219338678,0.0290236578369873,0.00415797617642757,0.0197502091249065
"PHENO_0118","TPL_018","null_model_burst_like_excursion","none","TPL_018_STATE_001",1,8,0,0.937159466502144,8,9,0.937159466502144,0.125037296204752,0.258134547538481,2.06446040800321,2.01073656680301,0.461531445470957,0.516598160314464,2.17871095848047,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0023",1,0.1,"holdout",0,0.0937159466502144,0.0937159466502144,0.0125037296204752,0.0258134547538481
"PHENO_0086","TPL_018","injected_rate_pulse","TPL_018_EVENT_001","none",26,28,3.96782248484295,4.257781590801,3,4,0.289959105958045,0.103829940997977,0.241408032848601,2.32503293874842,4.97761493990108,0.398270633538299,0.486486497950335,1.82280116191476,"no_burst_evidence","none","injected_burst","eligible","S0017",4,0.4,"holdout",1.58712899393718,1.7031126363204,0.115983642383218,0.0415319763991906,0.0965632131394404
"PHENO_0087","TPL_018","injected_rate_pulse","TPL_018_EVENT_003","none",43,48,18.1818783249648,18.7337206882789,6,7,0.55184236331411,0.0926004507469917,0.462628159123275,4.99596012105054,10.6446326234977,0.309658276217054,0.217469467246797,4.50061984867264,"clear_burst_like","none","injected_burst","eligible","S0017",4,0.4,"holdout",7.27275132998592,7.49348827531156,0.220736945325644,0.0370401802987967,0.18505126364931
"PHENO_0088","TPL_018","injected_rate_pulse","TPL_018_EVENT_004","none",50,54,19.362418274711,20.1912024263068,5,6,0.828784151595776,0.0886505693509003,0.219089641065321,2.47138447806366,1.54415400326074,0.924170117235762,1.19967291638733,2.03934829096866,"no_burst_evidence","none","injected_burst","eligible","S0017",4,0.4,"holdout",7.7449673098844,8.07648097052271,0.33151366063831,0.0354602277403601,0.0876358564261285
"PHENO_0089","TPL_018","injected_rate_pulse","TPL_018_EVENT_005","none",65,70,22.9258101804932,23.2133742594557,6,7,0.287564078962531,0.050554684504371,0.206165120360596,4.07806165505337,4.62171778587395,0.157815674268644,0.259087166536157,3.80996620459378,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0017",4,0.4,"holdout",9.17032407219728,9.28534970378229,0.115025631585012,0.0202218738017484,0.0824660481442384
"PHENO_0090","TPL_018","injected_rate_pulse","TPL_018_EVENT_007","none",98,104,31.9822853554979,32.2725219338678,7,8,0.290236578369873,0.0415797617642757,0.197502091249065,4.74995725970595,4.94946135934268,0.201483714417328,0.221858510308492,4.50211067671179,"clear_burst_like","none","injected_burst","eligible","S0017",4,0.4,"holdout",12.7929141421992,12.9090087735471,0.116094631347949,0.0166319047057103,0.0790008364996261
"PHENO_0118","TPL_018","null_model_burst_like_excursion","none","TPL_018_STATE_001",1,8,0,0.937159466502144,8,9,0.937159466502144,0.125037296204752,0.258134547538481,2.06446040800321,2.01073656680301,0.461531445470957,0.516598160314464,2.17871095848047,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0017",4,0.4,"holdout",0,0.374863786600858,0.374863786600858,0.050014918481901,0.103253819015392
"PHENO_0086","TPL_018","injected_rate_pulse","TPL_018_EVENT_001","none",26,28,3.96782248484295,4.257781590801,3,4,0.289959105958045,0.103829940997977,0.241408032848601,2.32503293874842,4.97761493990108,0.398270633538299,0.486486497950335,1.82280116191476,"no_burst_evidence","none","injected_burst","eligible","S0032",10,1,"holdout",3.96782248484295,4.257781590801,0.289959105958045,0.103829940997977,0.241408032848601
